name,pronouns,email,cohort,ability,graduated,dropped_out,courses_completed,has_allergy
Ricardo Santos (he/him),he/him,ricardo.santos@kankaanpaaschoolofpavikoti.com,10,0.34,False,True,0,False
Emilia Park (she/her),she/her,emilia.park@kankaanpaaschoolofpavikoti.com,10,0.61,False,False,2,False
Hiroshi Nakamura (he/him),he/him,hiroshi.nakamura@kankaanpaaschoolofpavikoti.com,10,0.81,False,False,3,False
Zara Ali (she/her),she/her,zara.ali@kankaanpaaschoolofpavikoti.com,10,0.76,False,True,0,False
Leonardo Gomez (he/him),he/him,leonardo.gomez@kankaanpaaschoolofpavikoti.com,10,0.59,False,True,1,False
Amelia Lee (she/her),she/her,amelia.lee@kankaanpaaschoolofpavikoti.com,10,0.78,False,False,4,False
Oliver Olufemi (he/him),he/him,oliver.olufemi@kankaanpaaschoolofpavikoti.com,10,0.35,False,False,1,False
Mia Chang (she/her),she/her,mia.chang@kankaanpaaschoolofpavikoti.com,10,0.49,False,False,2,False
Max Kumar (he/him),he/him,max.kumar@kankaanpaaschoolofpavikoti.com,10,0.66,False,False,3,False
Amina Kamara (she/her),she/her,amina.kamara@kankaanpaaschoolofpaivakoti.school.com,10,0.8,False,True,0,False
Lukas Yang (he/him),he/him,lukas.yang@kankaanpaaschoolofpaivakoti.school.com,10,0.45,False,False,2,False
Isabella Gómez (she/her),she/her,isabella.gomez@kankaanpaaschoolofpaivakoti.school.com,10,0.59,False,True,0,False
Ravi Patel (he/him),he/him,ravi.patel@kankaanpaaschoolofpaivakoti.school.com,10,0.75,False,True,1,False
Hana Matsui (she/her),she/her,hana.matsui@kankaanpaaschoolofpaivakoti.school.com,10,0.31,False,True,0,False
Óscar García (he/him),he/him,oscar.garcia@kankaanpaaschoolofpaivakoti.school.com,10,0.37,False,False,1,False
Zara Ahmed (she/her),she/her,zara.ahmed@kankaanpaaschoolofpaivakoti.school.com,10,0.41,False,False,2,False
Hugo Lee (he/him),he/him,hugo.lee@kankaanpaaschoolofpaivakoti.school.com,10,0.81,False,False,3,False
Emilia Olmos (she/her),she/her,emilia.olmos@kankaanpaaschoolofpaivakoti.school.com,10,0.89,False,True,3,False
Kai Nguyen (he/him),he/him,kai.nguyen@kankaanpaaschoolofpaivakoti.school.com,10,0.39,False,False,1,False
Aisha Kamal (she/her),she/her,aisha.kamal@kankaanpaavakoulu.school.com,10,0.36,False,False,1,False
Hiroshi Nakamura (he/him),he/him,hiroshi.nakamura@kankaanpaavakoulu.school.com,10,0.42,False,True,0,False
Sara El-Mohamed (she/her),she/her,sara.el-mohamed@kankaanpaavakoulu.school.com,10,0.54,False,False,2,False
Lukas Müller (he/him),he/him,lukas.mueller@kankaanpaavakoulu.school.com,10,0.41,False,False,1,False
Leila Hassan (she/her),she/her,leila.hassan@kankaanpaavakoulu.school.com,10,0.72,False,False,3,False
Marcos Gonzales (he/him),he/him,marcos.gonzales@kankaanpaavakoulu.school.com,10,0.8,False,False,3,False
Rana Khan (she/her),she/her,rana.khan@kankaanpaavakoulu.school.com,10,0.38,False,False,1,False
Tomáš Novák (he/him),he/him,tomas.novak@kankaanpaavakoulu.school.com,10,0.62,False,True,0,False
Yara Awad (she/her),she/her,yara.awad@kankaanpaavakoulu.school.com,10,0.89,False,False,4,False
Ziya Özdemir (he/him),he/him,ziya.ozdemir@kankaanpaavakoulu.school.com,10,0.3,False,False,1,False
Aisha Kamal (she/her),she/her,aisha.kamal@kankaanpaaschoolofpaivakoti.com,11,0.52,False,True,0,False
Lena Park (she/her),she/her,lena.park@kankaanpaaschoolofpaivakoti.com,11,0.56,False,False,2,False
Mohammad Hassan (he/him),he/him,mohammad.hassan@kankaanpaaschoolofpaivakoti.com,11,0.68,False,True,0,False
Yara El-Khateeb (she/her),she/her,yara.el-khateeb@kankaanpaaschoolofpaivakoti.com,11,0.82,False,True,2,False
Leonardo Santos (he/him),he/him,leonardo.santos@kankaanpaaschoolofpaivakoti.com,11,0.77,False,False,2,False
Zara Patel (she/her),she/her,zara.patel@kankaanpaaschoolofpaivakoti.com,11,0.46,False,False,2,False
Oliver Lopez (he/him),he/him,oliver.lopez@kankaanpaaschoolofpaivakoti.com,11,0.35,False,True,1,False
Emilia Li (she/her),she/her,emilia.li@kankaanpaaschoolofpaivakoti.com,11,0.5,False,True,0,False
Taro Yamada (he/him),he/him,taro.yamada@kankaanpaaschoolofpaivakoti.com,11,0.69,False,False,2,False
Sofia Ng (she/her),she/her,sofia.ng@kankaanpaaschoolofpaivakoti.com,11,0.5,False,False,2,False
Amina Kamara (she/her),she/her,akamara@kankaanpaaschoolofpaivakoti.com,11,0.56,False,True,0,False
Juan González (he/him),he/him,jgonzalez@kankaanpaaschoolofpaivakoti.com,11,0.73,False,False,2,False
Sara Youssef (she/her),she/her,syoussef@kankaanpaaschoolofpaivakoti.com,11,0.68,False,False,2,False
Lukáš Novák (he/him),he/him,lnovak@kankaanpaaschoolofpaivakoti.com,11,0.88,False,False,3,False
Nina Nguyễn (she/her),she/her,nguyen@kankaanpaaschoolofpaivakoti.com,11,0.69,False,True,1,False
Gabriel Santos (he/him),he/him,gsantos@kankaanpaaschoolofpaivakoti.com,11,0.72,False,False,3,False
Emma Zhang (she/her),she/her,ezhang@kankaanpaaschoolofpaivakoti.com,11,0.69,False,False,2,False
Mateo Díaz (he/him),he/him,mdiaz@kankaanpaaschoolofpaivakoti.com,11,0.39,False,False,1,False
Yara Ben-Abraham (she/her),she/her,ybenabraham@kankaanpaaschoolofpaivakoti.com,11,0.6,False,False,2,False
Zachary O'Sullivan (he/him),he/him,zosullivan@kankaanpaaschoolofpaivakoti.com,11,0.44,False,False,1,False
Aisha Khan (she/her),she/her,aisha.khan@kankaanpaaschoolofpaivakoti.school.com,11,0.56,False,True,0,False
Luis Gonzales (he/him),he/him,luis.gonzales@kankaanpaaschoolofpaivakoti.school.com,11,0.46,False,True,0,False
Yara El-Said (she/her),she/her,yara.el-said@kankaanpaaschoolofpaivakoti.school.com,11,0.31,False,True,0,False
Hiroshi Tanaka (he/him),he/him,hiroshi.tanaka@kankaanpaaschoolofpaivakoti.school.com,11,0.31,False,True,0,False
Sophia Lee (she/her),she/her,sophia.lee@kankaanpaaschoolofpaivakoti.school.com,11,0.7,False,False,3,False
Mateo Gomez (he/him),he/him,mateo.gomez@kankaanpaaschoolofpaivakoti.school.com,11,0.52,False,True,1,False
Anika Patel (she/her),she/her,anika.patel@kankaanpaaschoolofpaivakoti.school.com,11,0.58,False,False,2,False
Oliver Zhang (he/him),he/him,oliver.zhang@kankaanpaaschoolofpaivakoti.school.com,11,0.72,False,False,2,False
Eva Nguyen (she/her),she/her,eva.nguyen@kankaanpaaschoolofpaivakoti.school.com,11,0.83,False,True,0,False
Leo Dos Santos (he/him),he/him,leo.dos-santos@kankaanpaaschoolofpaivakoti.school.com,11,0.54,False,False,2,False
Aisha Kumar (she/her),she/her,aisha.kumar@kankaanpaavakouluopisto.school.com,11,0.73,False,True,0,False
Santiago Lopez (he/him),he/him,santiago.lopez@kankaanpaavakouluopisto.school.com,11,0.77,False,False,3,False
Yara Al-Said (they/them),they/them,yara.al-said@kankaanpaavakouluopisto.school.com,11,0.48,False,False,2,False
Mohammed Ahmed (he/him),he/him,mohammed.ahmed@kankaanpaavakouluopisto.school.com,11,0.48,False,False,2,False
Mira Park (she/her),she/her,mira.park@kankaanpaavakouluopisto.school.com,11,0.37,False,True,1,False
Leonardo Gonzales (he/him),he/him,leonardo.gonzales@kankaanpaavakouluopisto.school.com,11,0.56,False,False,2,False
Hana Nakano (she/her),she/her,hana.nakano@kankaanpaavakouluopisto.school.com,11,0.42,False,False,1,False
Elias Olufemi (he/him),he/him,elias.olufemi@kankaanpaavakouluopisto.school.com,11,0.65,False,False,2,False
Ana Dias (she/her),she/her,ana.dias@kankaanpaavakouluopisto.school.com,11,0.35,False,True,0,False
Zainab Khan (she/her),she/her,zainab.khan@kankaanpaavakouluopisto.school.com,11,0.51,False,False,2,False
Aya Saito (she/her),she/her,ayasaito@kankaanpaavakouluofpaivakoti.school.com,11,0.32,False,False,1,False
Juan Gonzalez (he/him),he/him,juangonzalez@kankaanpaavakouluofpaivakoti.school.com,11,0.67,False,False,2,False
Sara Khan (she/her),she/her,sarakhan@kankaanpaavakouluofpaivakoti.school.com,11,0.85,False,True,0,False
Liam O'Sullivan (he/him),he/him,liamossullivan@kankaanpaavakouluofpaivakoti.school.com,11,0.87,False,False,3,False
Fatima Al-Husseini (she/her),she/her,fatimaalhusseini@kankaanpaavakouluofpaivakoti.school.com,11,0.86,False,False,3,False
Isaac Nguyen (he/him),he/him,isaacnguyen@kankaanpaavakouluofpaivakoti.school.com,11,0.45,False,False,2,False
Ingrid Olafsdottir (she/her),she/her,ingridolafsdottir@kankaanpaavakouluofpaivakoti.school.com,11,0.68,False,False,3,False
Marcus Osorio (he/him),he/him,marcusosorio@kankaanpaavakouluofpaivakoti.school.com,11,0.54,False,False,2,False
Ella Park (she/her),she/her,ellapark@kankaanpaavakouluofpaivakoti.school.com,11,0.3,False,False,1,False
Ibrahim Ben-Abdallah (he/him),he/him,ibrahimbenabdallah@kankaanpaavakouluofpaivakoti.school.com,11,0.43,False,True,1,False
Amina Karim (she/her),she/her,amina.karim@kankaanpaaschoolofpaivakoti.school.com,12,0.88,False,False,2,False
Liam Zhou (he/him),he/him,liam.zhou@kankaanpaaschoolofpaivakoti.school.com,12,0.67,False,True,1,False
Isabella Diaz (she/her),she/her,isabella.diaz@kankaanpaaschoolofpaivakoti.school.com,12,0.8,False,True,2,True
Oliver Patel (he/him),he/him,oliver.patel@kankaanpaaschoolofpaivakoti.school.com,12,0.63,False,False,2,False
Sofia Lee (she/her),she/her,sofia.lee@kankaanpaaschoolofpaivakoti.school.com,12,0.76,False,False,2,True
Noah Nguyen (he/him),he/him,noah.nguyen@kankaanpaaschoolofpaivakoti.school.com,12,0.36,False,False,1,False
Emma Sánchez (she/her),she/her,emma.sanchez@kankaanpaaschoolofpaivakoti.school.com,12,0.58,False,True,1,True
Ethan Wu (he/him),he/him,ethan.wu@kankaanpaaschoolofpaivakoti.school.com,12,0.88,False,True,2,False
Chloe Kim (she/her),she/her,chloe.kim@kankaanpaaschoolofpaivakoti.school.com,12,0.87,False,False,2,True
Benjamin Gómez (he/him),he/him,benjamin.gomez@kankaanpaaschoolofpaivakoti.school.com,12,0.83,False,False,2,False
Amina Kamara (she/her),she/her,amina.kamara@kankaanpaaschoolofpaivakoti.school.com,12,0.77,False,True,2,False
Lena Perez (she/her),she/her,lena.perez@kankaanpaaschoolofpaivakoti.school.com,12,0.73,False,False,2,True
Sami Patel (he/him),he/him,sami.patel@kankaanpaaschoolofpaivakoti.school.com,12,0.76,False,False,2,False
Yara Lee (they/them),they/them,yara.lee@kankaanpaaschoolofpaivakoti.school.com,12,0.62,False,False,2,True
Kaira Nguyen (she/her),she/her,kaira.nguyen@kankaanpaaschoolofpaivakoti.school.com,12,0.62,False,False,1,False
Mehmet Akdag (he/him),he/him,mehmet.akdag@kankaanpaaschoolofpaivakoti.school.com,12,0.75,False,False,2,True
Anna Zhang (she/her),she/her,anna.zhang@kankaanpaaschoolofpaivakoti.school.com,12,0.43,False,False,1,False
Elias Dos Santos (he/him),he/him,elias.dos-santos@kankaanpaaschoolofpaivakoti.school.com,12,0.85,False,False,2,True
Zuzanna Kowalski (she/her),she/her,zuzanna.kowalski@kankaanpaaschoolofpaivakoti.school.com,12,0.73,False,False,2,False
Anais Gomez (they/them),they/them,anais.gomez@kankaanpaaschoolofpaivakoti.school.com,12,0.81,False,True,1,True
Amina Khan (she/her),she/her,amina.khan@kankaanpaaschoolofpaivakoti.school.com,12,0.61,False,True,1,False
Lukas Rodriguez (he/him),he/him,lukas.rodriguez@kankaanpaaschoolofpaivakoti.school.com,12,0.68,False,True,0,False
Yara Lee (she/her),she/her,yara.lee@kankaanpaaschoolofpaivakoti.school.com,12,0.45,False,False,1,False
Raj Patel (he/him),he/him,raj.patel@kankaanpaaschoolofpaivakoti.school.com,12,0.58,False,False,2,False
Clara Nguyen (she/her),she/her,clara.nguyen@kankaanpaaschoolofpaivakoti.school.com,12,0.56,False,False,2,False
Ismail Akter (he/him),he/him,ismail.akter@kankaanpaaschoolofpaivakoti.school.com,12,0.87,False,False,3,False
Lena Park (she/her),she/her,lena.park@kankaanpaaschoolofpaivakoti.school.com,12,0.37,False,False,1,False
Oliver García (he/him),he/him,oliver.garcia@kankaanpaaschoolofpaivakoti.school.com,12,0.71,False,False,2,False
Leila Wang (she/her),she/her,leila.wang@kankaanpaaschoolofpaivakoti.school.com,12,0.82,False,False,2,False
Hugo Dos Santos (he/him),he/him,hugo.dos-santos@kankaanpaaschoolofpaivakoti.school.com,12,0.49,False,False,1,False
Amina Kamara (she/her),she/her,akamara@kankaanpaavaschoolofpaivakoti.school.com,12,0.41,False,False,1,False
Lukas Santos (he/him),he/him,lsantos@kankaanpaavaschoolofpaivakoti.school.com,12,0.35,False,False,1,False
Sara Park (she/her),she/her,spark@kankaanpaavaschoolofpaivakoti.school.com,12,0.53,False,False,1,True
Zuzana Nguyen (she/her),she/her,znguyen@kankaanpaavaschoolofpaivakoti.school.com,12,0.34,False,True,0,False
Isaac O'Sullivan (he/him),he/him,iosullivan@kankaanpaavaschoolofpaivakoti.school.com,12,0.42,False,False,1,True
Maria Patel (she/her),she/her,mpatel@kankaanpaavaschoolofpaivakoti.school.com,12,0.7,False,False,2,False
Joseph Lee (he/him),he/him,jlee@kankaanpaavaschoolofpaivakoti.school.com,12,0.58,False,False,2,True
Yara Gonzalez (she/her),she/her,ygonzalez@kankaanpaavaschoolofpaivakoti.school.com,12,0.31,False,False,1,False
Oliver Wang (he/him),he/him,owang@kankaanpaavaschoolofpaivakoti.school.com,12,0.4,False,False,1,True
Aya Mendez (she/her),she/her,amendez@kankaanpaavaschoolofpaivakoti.school.com,12,0.85,False,False,2,False
Aisha Kamara (she/her),she/her,aisha.kamara@kankaanpaaschoolofpaivakoti.school.com,12,0.69,False,True,0,False
Liam Zheng (he/him),he/him,liam.zheng@kankaanpaaschoolofpaivakoti.school.com,12,0.85,False,False,2,True
Isabella Das (she/her),she/her,isabella.das@kankaanpaaschoolofpaivakoti.school.com,12,0.89,False,False,2,False
Benjamin Gomez (he/him),he/him,benjamin.gomez@kankaanpaaschoolofpaivakoti.school.com,12,0.63,False,False,2,True
Yara Nguyen (she/her),she/her,yara.nguyen@kankaanpaaschoolofpaivakoti.school.com,12,0.74,False,False,2,False
Elias Lee (he/him),he/him,elias.lee@kankaanpaaschoolofpaivakoti.school.com,12,0.56,False,True,0,True
Zoe Patel (she/her),she/her,zoe.patel@kankaanpaaschoolofpaivakoti.school.com,12,0.5,False,False,1,False
Noah Lopez (he/him),he/him,noah.lopez@kankaanpaaschoolofpaivakoti.school.com,12,0.78,False,False,2,True
Sophia Kim (she/her),she/her,sophia.kim@kankaanpaaschoolofpaivakoti.school.com,12,0.81,False,False,2,False
Leo Mendez (he/him),he/him,leo.mendez@kankaanpaaschoolofpaivakoti.school.com,12,0.49,False,False,1,True
Amina Kamara (she/her),she/her,amina.kamara@kankaanpaaschoolofpaivakoti.com,13,0.63,False,False,1,False
Liam Leong (he/him),he/him,liam.leong@kankaanpaaschoolofpaivakoti.com,13,0.85,False,False,2,False
Isabella Das (she/her),she/her,isabella.das@kankaanpaaschoolofpaivakoti.com,13,0.89,False,False,2,False
Oliver O'Reilly (he/him),he/him,oliver.oreilly@kankaanpaaschoolofpaivakoti.com,13,0.75,False,False,1,False
Meena Patel (she/her),she/her,meena.patel@kankaanpaaschoolofpaivakoti.com,13,0.51,False,False,1,False
Nabil El-Baz (he/him),he/him,nabil.elbaz@kankaanpaaschoolofpaivakoti.com,13,0.4,False,False,1,False
Yara Al-Saidi (she/her),she/her,yara.alsaidi@kankaanpaaschoolofpaivakoti.com,13,0.3,False,False,0,False
Yusuf Abbas (he/him),he/him,yusuf.abbas@kankaanpaaschoolofpaivakoti.com,13,0.68,False,False,1,False
Kaia Lee (she/her),she/her,kaia.lee@kankaanpaaschoolofpaivakoti.com,13,0.57,False,False,1,False
Leo Pereira (he/him),he/him,leo.pereira@kankaanpaaschoolofpaivakoti.com,13,0.53,False,False,1,False
Ayaan Kumar (he/him),he/him,ayaankumar@kankaanpaaschoolofpaivakoti.com,13,0.54,False,False,1,False
Isabella Lee (she/her),she/her,isabellalee@kankaanpaaschoolofpaivakoti.com,13,0.8,False,False,2,False
Omar Benjelloun (he/him),he/him,omarbenjelloun@kankaanpaaschoolofpaivakoti.com,13,0.71,False,False,1,False
Sofia Park (she/her),she/her,sofiapark@kankaanpaaschoolofpaivakoti.com,13,0.5,False,False,1,False
Rania Al-Mahdi (she/her),she/her,raniaalmahdi@kankaanpaaschoolofpaivakoti.com,13,0.52,False,False,1,False
Leo Gonzales (he/him),he/him,leogonzales@kankaanpaaschoolofpaivakoti.com,13,0.31,False,False,0,False
Mehdi Nguyen (he/him),he/him,mehdinguyen@kankaanpaaschoolofpaivakoti.com,13,0.5,False,False,1,False
Zara Patel (she/her),she/her,zarapatel@kankaanpaaschoolofpaivakoti.com,13,0.54,False,True,0,False
Mateo Lopez (he/him),he/him,mateolopez@kankaanpaaschoolofpaivakoti.com,13,0.69,False,False,2,False
Emma Wu (she/her),she/her,emmawu@kankaanpaaschoolofpaivakoti.com,13,0.45,False,False,1,False
Amina Kamara (she/her),she/her,amina.kamara@kankaanpaavalaschoolofpavikoti.school.com,13,0.33,False,False,1,False
Juan González (he/him),he/him,juan.gonzalez@kankaanpaavalaschoolofpavikoti.school.com,13,0.75,False,False,2,False
Sophia Li (she/her),she/her,sophia.li@kankaanpaavalaschoolofpavikoti.school.com,13,0.57,False,False,1,False
Lukas Olsen (he/him),he/him,lukas.olsen@kankaanpaavalaschoolofpavikoti.school.com,13,0.46,False,False,1,False
Mariam Diop (she/her),she/her,mariam.diop@kankaanpaavalaschoolofpavikoti.school.com,13,0.39,False,True,1,False
Rafael Neves (he/him),he/him,rafael.neves@kankaanpaavalaschoolofpavikoti.school.com,13,0.68,False,False,1,False
Emma Zhang (she/her),she/her,emma.zhang@kankaanpaavalaschoolofpavikoti.school.com,13,0.84,False,False,2,False
Lukas Johnson (he/him),he/him,lukas.johnson@kankaanpaavalaschoolofpavikoti.school.com,13,0.55,False,False,1,False
Fatima El-Bashir (she/her),she/her,fatima.el-bashir@kankaanpaavalaschoolofpavikoti.school.com,13,0.38,False,False,1,False
Yusuf Khan (he/him),he/him,yusuf.khan@kankaanpaavalaschoolofpavikoti.school.com,13,0.82,False,False,2,False
Aisha Khan (she/her),she/her,aisha.khan@kankaanpaaschoolofpaivakoti.com,13,0.73,False,True,1,False
Sofia Lopez (she/her),she/her,sofia.lopez@kankaanpaaschoolofpaivakoti.com,13,0.44,False,True,1,False
Lukas Olmstead (he/him),he/him,lukas.olmstead@kankaanpaaschoolofpaivakoti.com,13,0.68,False,False,1,False
Yuna Nakamura (she/her),she/her,yuna.nakamura@kankaanpaaschoolofpaivakoti.com,13,0.85,False,False,2,False
Elias Abdulrahman (he/him),he/him,elias.abdulrahman@kankaanpaaschoolofpaivakoti.com,13,0.87,False,False,2,False
Sofie Zhang (she/her),she/her,sofie.zhang@kankaanpaaschoolofpaivakoti.com,13,0.37,False,False,1,False
Hannah Patel (she/her),she/her,hannah.patel@kankaanpaaschoolofpaivakoti.com,13,0.58,False,False,1,False
Julius Lee (he/him),he/him,julius.lee@kankaanpaaschoolofpaivakoti.com,13,0.56,False,False,1,False
Noa Gonzales (she/her),she/her,noa.gonzales@kankaanpaaschoolofpaivakoti.com,13,0.79,False,False,2,False
Liam Wu (he/him),he/him,liam.wu@kankaanpaaschoolofpaivakoti.com,13,0.35,False,False,1,False
Amina Kamara (she/her),she/her,akamara@kankaanpaaschoolofpaivakoti.com,13,0.85,False,True,2,False
Siyabonga Nkosi (he/him),he/him,snkosi@kankaanpaaschoolofpaivakoti.com,13,0.62,False,False,2,False
Yara Gómez (they/them),they/them,ygomez@kankaanpaaschoolofpaivakoti.com,13,0.72,False,False,1,False
Zuzanna Nowak (she/her),she/her,znowak@kankaanpaaschoolofpaivakoti.com,13,0.89,False,False,2,False
Dhananjay Patil (he/him),he/him,dpatil@kankaanpaaschoolofpaivakoti.com,13,0.8,False,True,2,False
Nina Tanaka (she/her),she/her,ntanaka@kankaanpaaschoolofpaivakoti.com,13,0.82,False,False,2,False
Elias Oluwatayo (he/him),he/him,eoluwatayo@kankaanpaaschoolofpaivakoti.com,13,0.63,False,True,0,False
Victoria Lee (she/her),she/her,vlee@kankaanpaaschoolofpaivakoti.com,13,0.53,False,False,1,False
Laila Al-Khalili (she/her),she/her,lal-khalili@kankaanpaaschoolofpaivakoti.com,13,0.69,False,False,1,False
Gabriel Ng'ang'a (he/him),he/him,gnganga@kankaanpaaschoolofpaivakoti.com,13,0.61,False,True,1,False
Amina Kamara (she/her),she/her,akamara@kankaanpaavakoulu-pivvakoti.school.com,14,0.16,False,False,0,False
Luis González (he/him),he/him,lgonzalez@kankaanpaavakoulu-pivvakoti.school.com,14,0.13,False,False,0,False
Sara Nakamura (she/her),she/her,snakamura@kankaanpaavakoulu-pivvakoti.school.com,14,0.36,False,False,1,False
Juan Díaz (he/him),he/him,jdiaz@kankaanpaavakoulu-pivvakoti.school.com,14,0.14,False,False,0,False
Emma Lee (she/her),she/her,elee@kankaanpaavakoulu-pivvakoti.school.com,14,0.39,False,False,1,False
Ali Mohammed (he/him),he/him,amohammed@kankaanpaavakoulu-pivvakoti.school.com,14,0.21,False,False,0,False
Mia Park (she/her),she/her,mpark@kankaanpaavakoulu-pivvakoti.school.com,14,0.22,False,False,0,False
Oliver Thomas (he/him),he/him,othomas@kankaanpaavakoulu-pivvakoti.school.com,14,0.25,False,False,0,False
Ana Rodríguez (she/her),she/her,arodriguez@kankaanpaavakoulu-pivvakoti.school.com,14,0.37,False,False,0,False
Sophie Liu (she/her),she/her,sliu@kankaanpaavakoulu-pivvakoti.school.com,14,0.13,False,True,0,False
Aisha Kumar (she/her),she/her,aishakumar@kankaanpaaschoolofpaivakoti.com,14,0.23,False,False,0,False
Oliver López (he/him),he/him,oliverlopez@kankaanpaaschoolofpaivakoti.com,14,0.1,False,False,0,False
Emma Nguyen (she/her),she/her,emmanguyen@kankaanpaaschoolofpaivakoti.com,14,0.14,False,False,0,False
Benjamin Mendez (he/him),he/him,benjaminmendez@kankaanpaaschoolofpaivakoti.com,14,0.31,False,False,0,False
Leila Yang (she/her),she/her,leilayang@kankaanpaaschoolofpaivakoti.com,14,0.25,False,False,0,False
Sophie Park (she/her),she/her,sophiepark@kankaanpaaschoolofpaivakoti.com,14,0.28,False,False,0,False
Lukas O'Sullivan (he/him),he/him,lukasosullivan@kankaanpaaschoolofpaivakoti.com,14,0.27,False,False,1,False
Yara Almeida (she/her),she/her,yaraalmeida@kankaanpaaschoolofpaivakoti.com,14,0.24,False,False,0,False
Noah Watson (he/him),he/him,noahwatson@kankaanpaaschoolofpaivakoti.com,14,0.28,False,False,0,False
Lila Zhang (she/her),she/her,lilazhang@kankaanpaaschoolofpaivakoti.com,14,0.36,False,False,0,False
Aisha Kamal (she/her),she/her,aisha.kamal@kankaanpaaschoolofpaivakoti.com,14,0.11,False,False,0,False
Lukas Schmidt (he/him),he/him,lukas.schmidt@kankaanpaaschoolofpaivakoti.com,14,0.18,False,False,0,False
Sofia Gonzalez (she/her),she/her,sofia.gonzalez@kankaanpaaschoolofpaivakoti.com,14,0.17,False,False,0,False
Taro Nakamura (he/him),he/him,taro.nakamura@kankaanpaaschoolofpaivakoti.com,14,0.26,False,False,0,False
Sara Al-Khateeb (she/her),she/her,sara.al-khateeb@kankaanpaaschoolofpaivakoti.com,14,0.28,False,False,0,False
Joonas Salo (he/him),he/him,joonas.salo@kankaanpaaschoolofpaivakoti.com,14,0.11,False,False,0,False
Mia Liang (she/her),she/her,mia.liang@kankaanpaaschoolofpaivakoti.com,14,0.17,False,False,0,False
Hugo Rodriguez (he/him),he/him,hugo.rodriguez@kankaanpaaschoolofpaivakoti.com,14,0.39,False,False,0,False
Amy Park (she/her),she/her,amy.park@kankaanpaaschoolofpaivakoti.com,14,0.15,False,False,0,False
Ramesh Patel (he/him),he/him,ramesh.patel@kankaanpaaschoolofpaivakoti.com,14,0.18,False,False,0,False
Aisha Kumar (she/her),she/her,aisha.kumar@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.16,False,False,0,False
Luis García (he/him),he/him,luis.garcia@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.17,False,False,0,False
Emma Lee (she/her),she/her,emma.lee@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.4,False,False,1,False
Hiroshi Nakamura (he/him),he/him,hiroshi.nakamura@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.16,False,False,0,False
Zara Ali (she/her),she/her,zara.ali@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.31,False,False,0,False
Oliver Wilson (he/him),he/him,oliver.wilson@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.28,False,False,0,False
Sophia Martinez (she/her),she/her,sophia.martinez@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.38,False,False,1,False
Ibrahim Mohammed (he/him),he/him,ibrahim.mohammed@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.37,False,False,0,False
Anna Lin (she/her),she/her,anna.lin@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.14,False,False,0,False
Max Schmidt (he/him),he/him,max.schmidt@kankaanpaavakoulukohtaopaivakoti.school.com,14,0.1,False,False,0,False
Aisha Kumar (she/her),she/her,aisha.kumar@kankaanpaevakoti.school.com,14,0.23,False,False,0,False
Ahmed Abo-Hasan (he/him),he/him,ahmed.abo-hasan@kankaanpaevakoti.school.com,14,0.22,False,True,0,False
Mia Lee (she/her),she/her,mia.lee@kankaanpaevakoti.school.com,14,0.35,False,False,1,False
Hiroshi Nakamura (he/him),he/him,hiroshi.nakamura@kankaanpaevakoti.school.com,14,0.1,False,False,0,False
Sara Al-Mansour (she/her),she/her,sara.al-mansour@kankaanpaevakoti.school.com,14,0.38,False,False,0,False
Juan Gonzalez (he/him),he/him,juan.gonzalez@kankaanpaevakoti.school.com,14,0.37,False,False,1,False
Hana Kamal (she/her),she/her,hana.kamal@kankaanpaevakoti.school.com,14,0.23,False,False,0,False
Taro Tanaka (he/him),he/him,taro.tanaka@kankaanpaevakoti.school.com,14,0.24,False,False,0,False
Zara Patel (she/her),she/her,zara.patel@kankaanpaevakoti.school.com,14,0.21,False,False,0,False
Ibrahim El-Zeiny (he/him),he/him,ibrahim.el-zeiny@kankaanpaevakoti.school.com,14,0.34,False,False,0,False
Amina Kamara (she/her),she/her,akamara@kankaanpaavalipasila.school.com,15,0.3,False,False,0,False
Siyabonga Ntshangase (he/him),he/him,snthshngse@kankaanpaavalipasila.school.com,15,0.13,False,False,0,False
Yara Gómez (she/her),she/her,ygomez@kankaanpaavalipasila.school.com,15,0.26,False,False,0,False
Lev Ivanov (he/him),he/him,livanov@kankaanpaavalipasila.school.com,15,0.25,False,False,0,False
Emilia Lopez (she/her),she/her,elopez@kankaanpaavalipasila.school.com,15,0.12,False,False,0,False
Omar Moustafa (he/him),he/him,omoustafa@kankaanpaavalipasila.school.com,15,0.14,False,False,0,False
Hana Kim (she/her),she/her,hkim@kankaanpaavalipasila.school.com,15,0.23,False,False,0,False
Tadeusz Kowalski (he/him),he/him,tkowalski@kankaanpaavalipasila.school.com,15,0.19,False,False,0,False
Aisha Diop (she/her),she/her,adiop@kankaanpaavalipasila.school.com,15,0.11,False,False,0,False
Leonardo Rodrigues (he/him),he/him,lrodrigues@kankaanpaavalipasila.school.com,15,0.4,False,True,0,False
